"id","line","code","name","hex","rgb","cmyk"
"2703","prismaPC","PC 1084","Ginger Root","E8DB99","232,219,153","9,14,40,0"
"2704","prismaPC","PC 1098","Artichoke","C0B303","192,179,3","24,29,99,1"
"2705","prismaPC","PC 1011","Deco Yellow","FFF45F","255,244,95","0,0,75,0"
"2706","prismaPC","PC 915","Lemon Yellow","F5FF12","245,255,18","4,0,93,0"
"2707","prismaPC","PC 916","Canary Yellow","F5FF12","245,255,18","4,0,93,0"
"2708","prismaPC","PC 1002","Yellowed Orange","FAE603","250,230,3","2,10,99,0"
"2709","prismaPC","PC 1012","Jasmine","FAE603","250,230,3","2,10,99,0"
"2710","prismaPC","PC 942","Yellow Ochre","F5C936","245,201,54","4,21,79,0"
"2711","prismaPC","PC 1003","Spanish Orange","FCBD03","252,189,3","1,26,99,0"
"2712","prismaPC","PC 1034","Goldenrod","F5B512","245,181,18","4,29,93,0"
"2713","prismaPC","PC 917","Sunburst Yellow","FF8019","255,128,25","0,50,90,0"
"2714","prismaPC","PC 940","Sand","E69942","230,153,66","10,40,74,0"
"2715","prismaPC","PC 1033","Mineral Orange","F56329","245,99,41","4,61,84,0"
"2716","prismaPC","PC 918","Orange","FF4D1C","255,77,28","0,70,89,0"
"2717","prismaPC","PC 921","Pale Vermilion","FF6B12","255,107,18","0,58,93,0"
"2718","prismaPC","PC 118","Cadmium Orange Hue","F47A5C","244,122,92","0,65,65,0"
"2719","prismaPC","PC 1032","Pumpkin Orange","F54703","245,71,3","4,72,99,0"
"2720","prismaPC","PC 922","Poppy Red","FF3614","255,54,20","0,79,92,0"
"2721","prismaPC","PC 926","Carmine Red","FF3661","255,54,97","0,79,62,0"
"2722","prismaPC","PC 122","Permanent Red","EF4050","239,64,80","0,90,65,0"
"2723","prismaPC","PC 923","Scarlet Lake","F00314","240,3,20","5,99,92,1"
"2724","prismaPC","PC 924","Crimson Red","CE050F","206,5,15","15,98,94,5"
"2725","prismaPC","PC 925","Crimson Lake","7D0037","125,0,55","30,100,69,30"
"2726","prismaPC","PC 195","Pomegranate","A4496F","164,73,111","0,75,15,30"
"2727","prismaPC","PC 930","Magenta","DE00ED","222,0,237","13,100,7,0"
"2728","prismaPC","PC 994","Process Red","C703FC","199,3,252","22,99,1,0"
"2729","prismaPC","PC 995","Mulberry","8F03FF","143,3,255","44,99,0,0"
"2730","prismaPC","PC 993","Hot Pink","FF7AFC","255,122,252","0,52,1,0"
"2731","prismaPC","PC 929","Pink","FF5CD9","255,92,217","0,64,15,0"
"2732","prismaPC","PC 1092","Nectar","D7793F","215,121,63","15,52,75,1"
"2733","prismaPC","PC 928","Blush Pink","FFADC9","255,173,201","0,32,21,0"
"2734","prismaPC","PC 1018","Pink Rose","F0B0D6","240,176,214","6,31,16,0"
"2735","prismaPC","PC 1014","Deco Pink","FBD4DC","251,212,220","0,20,4,0"
"2736","prismaPC","PC 1013","Deco Peach","FBC9C1","251,201,193","0,25,17,0"
"2737","prismaPC","PC 927","Light Peach","FCD6CC","252,214,204","1,16,20,0"
"2738","prismaPC","PC 1085","Peach Beige","FFC4A3","255,196,163","0,23,36,0"
"2739","prismaPC","PC 1093","Seashell Pink","FC9973","252,153,115","1,40,55,0"
"2740","prismaPC","PC 1001","Salmon Pink","FFAD94","255,173,148","0,32,42,0"
"2741","prismaPC","PC 997","Beige","F0BF8F","240,191,143","6,25,44,0"
"2742","prismaPC","PC 939","Peach","FF9175","255,145,117","0,43,54,0"
"2743","prismaPC","PC 1019","Rosy Beige","C9B0C9","201,176,201","21,31,21,0"
"2744","prismaPC","PC 1017","Clay Rose","B8A1BD","184,161,189","28,37,26,0"
"2745","prismaPC","PC 1080","Beige Sienna","B8A1BD","184,161,189","28,37,26,0"
"2746","prismaPC","PC 1081","Chestnut","7B1800","123,24,0","29,86,100,32"
"2747","prismaPC","PC 1030","Raspberry","812184","129,33,132","41,85,40,14"
